Order ID,Order Status,Order Date,Order Time,Order Total (inc tax),Customer ID,Product Details,Transaction ID
18318,Shipped,03/12/2014,21:36:07,102.7,95309,Product ID: 9718|Product ID: 10101|Product ID: 10223,ch_103ei92GuzSZQBE5VL5rLhFT
18319,Shipped,03-13-2014,2:19:05,77.98,95310,Product ID: 10140,ch_103emh2GuzSZQBE5LyHozmXE
18321,Shipped,03-13-2014,7:38:49,189,91876,Product ID: 10399,ch_103eru2GuzSZQBE51RFclTDk
18322,Shipped,03-13-2014,7:49:51,109.99,95312,Product ID: 10917,085130625R246324Y
18323,Shipped,03-13-2014,8:46:17,86.29,89913,Product ID: 9579|Product ID: 10016|Product ID: 10756|Product ID: 10906,24F88151GP9504342
18326,Shipped,03-13-2014,15:02:21,70,95313,Product ID: 10156,80P63799MC548950L
18327,Shipped,03-13-2014,19:05:59,99,95315,Product ID: 10698,3D929929E5807293F
18329,Refunded,03-14-2014,0:13:15,39.83,95316,Product ID: 9759,ch_103f7t2GuzSZQBE5hVcnyOUo
18330,Shipped,03-14-2014,1:32:27,120.99,93443,Product ID: 10708|Product ID: 10708,ch_103f9B2GuzSZQBE56uk6w22Q
18331,Shipped,03-14-2014,10:24:40,119,81651,Product ID: 10701,ch_103fHl2GuzSZQBE5lNBXCpBI
18332,Shipped,03-14-2014,13:18:35,55.74,95317,Product ID: 10102,16U07903KN186981N
18333,Shipped,03-14-2014,13:42:39,36.99,95318,Product ID: 10493,ch_103fKx2GuzSZQBE5FSHmyrX5
18334,Shipped,03-14-2014,14:48:31,79,95319,Product ID: 10224,4FX09520FA637652W
18335,Shipped,03-14-2014,15:18:20,26,95320,Product ID: 9689,ch_103fMV2GuzSZQBE5PU6nB1oy
18338,Shipped,03-14-2014,19:54:36,29.84,90481,Product ID: 10919,ch_103fQw2GuzSZQBE5w5IA0Rwo
18339,Shipped,03-15-2014,13:01:53,30.99,95321,Product ID: 10638,ch_103fhY2GuzSZQBE5glFgf8Yi
18340,Shipped,03-15-2014,13:52:30,98,95322,Product ID: 10216|Product ID: 10216,ch_103fiL2GuzSZQBE5cP9oDhqD
18341,Shipped,03-15-2014,15:28:33,129.99,92445,Product ID: 10911,ch_103fjt2GuzSZQBE5ZMIfVeEA
18342,Shipped,03-15-2014,17:07:23,47.99,95323,Product ID: 10490,1C315046L33876634
18345,Shipped,03-15-2014,19:49:03,42.99,95324,Product ID: 10100,47A728525S9246600
18346,Refunded,03-16-2014,3:14:59,51.84,95325,Product ID: 9974,ch_103fvH2GuzSZQBE5xwRouQNJ
18347,Refunded,03-16-2014,6:53:23,35,95326,Product ID: 9736,ch_103fyo2GuzSZQBE5rXdDYi8Z
18348,Shipped,03-16-2014,13:49:55,178.99,89402,Product ID: 10242|Product ID: 10351,8WE787482S285654A
18350,Shipped,03-16-2014,16:41:11,67.98,95327,Product ID: 10664,ch_103g8L2GuzSZQBE5i7vjUr7o
18351,Shipped,03-16-2014,19:24:44,30.99,95328,Product ID: 10764,3BL307756J092725F
18352,Shipped,03-16-2014,23:36:39,149.97,95330,Product ID: 10769|Product ID: 10769|Product ID: 10769,ch_103gF02GuzSZQBE5gNQqW5wd
18353,Shipped,03-17-2014,0:38:51,30.99,95331,Product ID: 10606,66L634713B256605H
18356,Shipped,03-17-2014,11:47:40,79.73,95332,Product ID: 10618,ch_103gQn2GuzSZQBE5N99yUkFM
18357,Shipped,03-17-2014,12:24:56,262,95333,Product ID: 10202|Product ID: 10202,60F22948MN728150D
18358,Shipped,03-17-2014,12:41:59,89,95335,Product ID: 10714,ch_103gRf2GuzSZQBE5FJQuds3Z
18359,Shipped,03-17-2014,12:42:15,34,95334,Product ID: 10471,7C437933FY964961A
18360,Shipped,03-17-2014,13:30:30,174,83197,Product ID: 10621,ch_103gSQ2GuzSZQBE5AK3l9Smg
18361,Shipped,03-17-2014,14:45:13,194.96,95336,Product ID: 10569|Product ID: 10713|Product ID: 10713|Product ID: 10713,3MP379739G8270822
18362,Shipped,03-17-2014,16:52:48,196.97,95337,Product ID: 10085|Product ID: 10419|Product ID: 10425,ch_103gVh2GuzSZQBE5xR7p4TlU
18363,Declined,03-17-2014,19:39:04,70.32,95338,Product ID: 10247,ch_103gYN2GuzSZQBE5KwnlGDgK
18364,Shipped,03-17-2014,20:07:19,79,95339,Product ID: 9363,ch_103gYq2GuzSZQBE5AAGaXs33
18366,Shipped,03-18-2014,1:19:05,67.98,95341,Product ID: 9341|Product ID: 10670,ch_103gdr2GuzSZQBE5iMZxF2Y9
18367,Shipped,03-18-2014,1:51:32,67.31,95342,Product ID: 10773,ch_103geP2GuzSZQBE59td9wPHt
18368,Shipped,03-18-2014,5:43:05,67.98,95343,Product ID: 10906|Product ID: 10906,3R1470492S016011D
18369,Shipped,03-18-2014,9:17:51,210.98,95344,Product ID: 10300|Product ID: 10443|Product ID: 10746|Product ID: 10754|Product ID: 10757,ch_103gla2GuzSZQBE5e4MrEZnR
18370,Shipped,03-18-2014,9:46:31,114,95345,Product ID: 10688,7H438598BL147573X
18372,Shipped,03-18-2014,11:04:14,197.96,95346,Product ID: 10131|Product ID: 10770|Product ID: 10772,ch_103gnI2GuzSZQBE5sYyhPJia
18373,Shipped,03-18-2014,11:52:38,34.35,95347,Product ID: 9692,ch_103go72GuzSZQBE5zHrbIhyi
18375,Shipped,03-18-2014,12:16:08,130.97,95348,Product ID: 9312|Product ID: 10261|Product ID: 10287|Product ID: 10593|Product ID: 10593,ch_103goT2GuzSZQBE5EDwibIZl
18379,Shipped,03-18-2014,15:16:34,37.99,95322,Product ID: 10057,ch_103grV2GuzSZQBE5xdvWWnK7
18381,Refunded,03-18-2014,17:33:59,130.01,95349,Product ID: 10629,11459824UN567700J
18382,Shipped,03-19-2014,0:18:32,124.97,88776,Product ID: 10232|Product ID: 10258|Product ID: 10773,ch_103h072GuzSZQBE5sMgnAYsZ
18383,Shipped,03-19-2014,8:34:24,64,95350,Product ID: 9775,ch_103h872GuzSZQBE5ihpBx9un
18384,Shipped,03-19-2014,11:33:06,78,95351,Product ID: 9836,ch_103hB22GuzSZQBE5zQk3b5Ec
18385,Shipped,03-19-2014,13:23:37,248,93960,Product ID: 10221,ch_103hCm2GuzSZQBE5Sb5bXjrr
18386,Shipped,03-19-2014,18:12:02,70,95353,Product ID: 10098,ch_103hHR2GuzSZQBE5mifVCUuG
18387,Shipped,03-20-2014,1:24:39,42.99,95354,Product ID: 9579|Product ID: 10906,61B99542EC691563J
18388,Shipped,03-20-2014,2:20:13,42.99,94975,Product ID: 10083,8WU309254C9993707
18390,Shipped,03-20-2014,8:55:56,41.02,95355,Product ID: 10713,ch_103hVg2GuzSZQBE5XNcvIXqq
18391,Shipped,03-20-2014,8:58:42,34.99,95356,Product ID: 9731,3EL19382L5340674S
18392,Shipped,03-20-2014,11:36:30,419.97,95357,Product ID: 10554,ch_103hYH2GuzSZQBE5v4qjfV39
18393,Shipped,03-20-2014,14:20:53,40.99,93432,Product ID: 10128,ch_103hav2GuzSZQBE5oOX2pQy0
18395,Shipped,03-20-2014,18:32:25,242.54,85718,Product ID: 10193,ch_103hez2GuzSZQBE56wwDZhHj
18397,Shipped,03-20-2014,20:25:24,189,95358,Product ID: 10116,ch_103hgp2GuzSZQBE5lZmQ1BfX
18398,Shipped,03-20-2014,22:41:07,102.96,95359,Product ID: 9998|Product ID: 10184|Product ID: 10243|Product ID: 10247,8NF25336CP735251B
18399,Shipped,03-21-2014,0:40:58,33.38,95360,Product ID: 10753,3NC74453NY910142K
18400,Refunded,03-21-2014,3:12:39,149,85340,Product ID: 10631,ch_103hnN2GuzSZQBE5j6kMuGI7
18401,Refunded,03-21-2014,8:14:50,47,92856,Product ID: 9575,ch_103hsO2GuzSZQBE5RJjNNSlg
18402,Refunded,03-21-2014,8:50:38,207.56,95361,Product ID: 10522,ch_103hsp2GuzSZQBE5NTl96ytx
18404,Shipped,03-21-2014,11:10:41,62.99,82463,Product ID: 10772,ch_103hv72GuzSZQBE5hlwWuzMX
18406,Shipped,03-21-2014,12:29:05,37.99,95362,Product ID: 10111,ch_103hwL2GuzSZQBE5waihSnss
18409,Refunded,03-21-2014,16:29:58,40.99,95363,Product ID: 10129,67Y947505C3884435
18410,Shipped,03-21-2014,16:55:31,124.99,95364,Product ID: 10512,ch_103i0e2GuzSZQBE58IIcJ4BD
18411,Shipped,03-21-2014,17:59:44,57.99,95365,Product ID: 10769,3PA52582V0579415A
18412,Shipped,03-21-2014,19:10:32,178.76,95366,Product ID: 10440,ch_103i2q2GuzSZQBE5yPUIZUVy
18413,Shipped,03-21-2014,21:23:30,86.99,83427,Product ID: 10300|Product ID: 10786,ch_103i4x2GuzSZQBE52UoeNnx8
18414,Shipped,03-22-2014,1:41:02,48.74,95367,Product ID: 10237,ch_103i9G2GuzSZQBE5OwbNkow4
18415,Refunded,03-22-2014,10:53:22,40.99,95368,Product ID: 9587,0MG17213EA511223P
18416,Shipped,03-22-2014,14:20:24,57.98,95369,Product ID: 10608|Product ID: 10608,ch_103iLN2GuzSZQBE5wkalLjqi
18417,Shipped,03-22-2014,14:31:40,62.99,95370,Product ID: 10772,4A3479952J785710L
18418,Shipped,03-22-2014,16:27:36,129.99,95371,Product ID: 10911,ch_103iNQ2GuzSZQBE5x4lUUOBv
18419,Shipped,03-22-2014,16:57:12,39.99,95372,Product ID: 10609,ch_103iNu2GuzSZQBE5VKoprjXN
18420,Shipped,03-22-2014,19:02:36,89.99,95373,Product ID: 10353,66W00066FA237390B
18421,Shipped,03-23-2014,1:04:22,67.98,95375,Product ID: 9800|Product ID: 9800,ch_103iVk2GuzSZQBE5yJ41GcMk
18422,Partially Shipped,03-23-2014,1:08:31,75.98,95374,Product ID: 9648|Product ID: 10076|Product ID: 10900|Product ID: 10905,48151178WN7196911
18424,Refunded,03-23-2014,14:33:20,37.99,95376,Product ID: 9341,0T270152S2905302B
18425,Shipped,03-23-2014,17:26:09,46.53,95377,Product ID: 10758,07806211CG3671838
18426,Shipped,03-24-2014,2:20:08,79,95378,Product ID: 10202,ch_103iuC2GuzSZQBE5IDjReL0b
18429,Shipped,03-24-2014,15:18:26,164.97,82012,Product ID: 10786|Product ID: 10786,8W312078NR610514P
18430,Shipped,03-24-2014,16:39:31,81.84,95380,Product ID: 10618,ch_103j842GuzSZQBE5OtmpLXsx
18432,Shipped,03-24-2014,20:08:05,88,95381,Product ID: 10230,ch_103jBS2GuzSZQBE5aBh3U7zY
18434,Shipped,03-25-2014,1:50:39,114.97,95382,Product ID: 10178|Product ID: 10786|Product ID: 10907,1ND74089UG665145B
18436,Shipped,03-25-2014,14:16:27,66.84,95383,Product ID: 10786,44F27867JD036531Y
18437,Shipped,03-25-2014,14:25:39,80.99,95384,Product ID: 9698|Product ID: 10618,8RC971245P633050G
18438,Shipped,03-25-2014,14:29:00,139,95385,Product ID: 10133,58P50022WA851344Y
18439,Shipped,03-25-2014,17:09:32,104.97,88776,Product ID: 10232|Product ID: 10258,ch_103jVm2GuzSZQBE5M3PqKaqP
18440,Refunded,03-26-2014,0:32:01,99,95386,Product ID: 10698,0N983952B3079050F
18441,Shipped,03-26-2014,1:16:17,147.99,95387,Product ID: 10102|Product ID: 10245|Product ID: 10721,ch_103jdd2GuzSZQBE5WOPF3mUw
18442,Refunded,03-26-2014,10:07:02,20,95388,Product ID: 10446,ch_103jmB2GuzSZQBE5z9A4B9bC
18443,Shipped,03-26-2014,10:30:04,82,95389,Product ID: 10661,9Y0167945M2619455
18446,Shipped,03-26-2014,13:35:02,178,95390,Product ID: 10629,ch_103jpY2GuzSZQBE5ZnHnjrzJ
18448,Refunded,03-26-2014,15:03:10,75.98,95391,Product ID: 9889,ch_103jqx2GuzSZQBE59pwWZd01
18450,Shipped,03-26-2014,15:34:04,16,95393,Product ID: 9692,ch_103jrU2GuzSZQBE57cf9AEl0
18451,Shipped,03-26-2014,15:43:30,77.99,95392,Product ID: 10618,ch_103jrb2GuzSZQBE5hAJgPIOB
18452,Shipped,03-27-2014,8:29:39,33.73,95395,Product ID: 10305,0A4344716B188221F
18453,Shipped,03-27-2014,10:56:18,75.85,93900,Product ID: 10721,ch_103kAC2GuzSZQBE5NL3hccuC
18454,Shipped,03-27-2014,13:23:39,72,95397,Product ID: 10721,8KE28283SX804974U
18455,Shipped,03-27-2014,15:53:26,158,95398,Product ID: 10207,ch_103kEz2GuzSZQBE5plshD07W
18456,Shipped,03-27-2014,18:57:04,37.99,94319,Product ID: 10034,2YJ40471GL1848817
18457,Shipped,03-27-2014,22:29:37,169,95399,Product ID: 10663,17L51016JK924503R
18458,Shipped,03-28-2014,0:13:19,128,90763,Product ID: 10721,ch_103kN52GuzSZQBE5mHsOBVdF
18459,Shipped,03-28-2014,9:37:39,62.99,94107,Product ID: 10770,3V034569Y91411101
18461,Shipped,03-28-2014,12:17:24,35.99,95400,Product ID: 10225,ch_103kYj2GuzSZQBE5z4lvnLtz
18462,Shipped,03-28-2014,13:30:42,109.98,95401,Product ID: 10786,9CE71621F6446612Y
18463,Shipped,03-28-2014,15:45:19,37,95402,Product ID: 10477,7JT59820EY0416407
18464,Shipped,03-28-2014,16:11:01,62.99,86393,Product ID: 10786,ch_103kcV2GuzSZQBE5yvO04mCd
18465,Shipped,03-29-2014,1:39:08,62.99,95404,Product ID: 10770,ch_103klf2GuzSZQBE5lKwFVsWB
18466,Shipped,03-29-2014,1:54:37,97.98,95405,Product ID: 10608|Product ID: 10608,66N040984R2107907
18471,Refunded,03-29-2014,8:52:19,119,95407,Product ID: 10530,ch_103ksg2GuzSZQBE5qLLn98bA
18472,Refunded,03-29-2014,11:15:18,37,95408,Product ID: 9516,3GC65850KT3394625
18473,Refunded,03-29-2014,15:35:20,62.99,95409,Product ID: 10786,06G3808730484730G
18474,Shipped,03-29-2014,16:10:45,57.99,95410,Product ID: 10769,ch_103kzj2GuzSZQBE5TMpqagzW
18475,Partially Shipped,03-29-2014,16:47:22,199.92,95411,Product ID: 9967|Product ID: 11184|Product ID: 11184|Product ID: 11184,ch_103l0K2GuzSZQBE5Rl5MIZcV
18476,Shipped,03-29-2014,19:26:17,296,94275,Product ID: 9365|Product ID: 9365,ch_103l2s2GuzSZQBE56QPPzqJ3
18477,Refunded,03-30-2014,1:21:48,124.51,95412,Product ID: 9889,ch_103l8c2GuzSZQBE5aTDibmdK
18479,Refunded,03-30-2014,7:47:47,67,95413,Product ID: 10745,93Y07982W53389359
18482,Shipped,03-30-2014,10:03:27,82.99,95414,Product ID: 10786,ch_103lH12GuzSZQBE5yLuwrVBD
18483,Shipped,03-30-2014,11:51:58,17.99,95415,Product ID: 9981,2GM866218E902645W
18484,Shipped,03-30-2014,16:25:18,108.98,85709,Product ID: 10706|Product ID: 10706,7TG45022H2327325W
18485,Shipped,03-30-2014,19:32:12,32.99,95416,Product ID: 10920,ch_103lQD2GuzSZQBE5w3T61oN1
18486,Shipped,03-30-2014,20:37:08,134.02,81683,Product ID: 10676,ch_103lRG2GuzSZQBE5Rzz72gII
18487,Shipped,03-31-2014,9:31:17,39.73,95417,Product ID: 10495,ch_103ldl2GuzSZQBE53LjDe9ef
18489,Shipped,03-31-2014,10:21:43,89.97,95419,Product ID: 10767,ch_103leX2GuzSZQBE5GLyjvlBV
18490,Shipped,03-31-2014,10:56:52,77.98,95420,Product ID: 10308,00416540CV2844908
18491,Shipped,03-31-2014,11:54:16,34.99,95421,Product ID: 10066,7V640368N9850092U
18493,Shipped,03-31-2014,13:42:31,119,84571,Product ID: 10224,ch_103lhm2GuzSZQBE5hlSk4Atj
18494,Shipped,03-31-2014,15:29:04,119.99,82012,Product ID: 10754|Product ID: 10786,59593088UB0559009
18495,Shipped,03-31-2014,16:24:19,41.74,95423,Product ID: 10485,0V2180655E552221M
18497,Cancelled,03-31-2014,18:15:25,139.99,82511,Product ID: 10708|Product ID: 10708,ch_103lmB2GuzSZQBE5MSsNgtt6
18498,Shipped,03-31-2014,18:28:08,87.98,95424,Product ID: 10150|Product ID: 10150,ch_103lmO2GuzSZQBE5hmWW2AHH
18499,Shipped,03-31-2014,21:25:57,121.99,95418,Product ID: 10770|Product ID: 10786,ch_103lpH2GuzSZQBE5C34tVUfe
18500,Refunded,03-31-2014,22:18:12,35.99,95425,Product ID: 10539,ch_103lq72GuzSZQBE5mWo9jUHo
18501,Shipped,03-31-2014,22:28:28,40.99,95426,Product ID: 9970,04F62345R1918631N
18502,Shipped,03-31-2014,22:50:44,32.99,95427,Product ID: 10920,47L15798XP717225K
18504,Shipped,03-31-2014,23:18:07,35.99,95428,Product ID: 10695,ch_103lr42GuzSZQBE5YJJ1dDXS
18505,Shipped,04/01/2014,8:27:12,30,95429,Product ID: 10478,ch_103lzv2GuzSZQBE5GUmjODSh
18506,Refunded,04/01/2014,9:57:32,86.31,95430,Product ID: 10697,2NE54575GP802500H
18507,Shipped,04/01/2014,11:34:34,89,84368,Product ID: 10251,ch_103m302GuzSZQBE5P0cEp8kK
18509,Refunded,04/01/2014,14:21:34,113.99,95431,Product ID: 10690|Product ID: 10745,9LV53028GT0387735
18512,Shipped,04/01/2014,15:32:55,139.98,95432,Product ID: 10618,ch_103m6n2GuzSZQBE5f65pflJA
18514,Shipped,04/01/2014,21:31:47,32.99,95416,Product ID: 10920,ch_103mCb2GuzSZQBE56AMiCudW
18515,Shipped,04/01/2014,22:45:43,32.99,95433,Product ID: 10920,9T868472CP7636521
18519,Shipped,04/02/2014,11:52:57,71.99,95434,Product ID: 10246|Product ID: 10389,ch_103mQW2GuzSZQBE5BtHwCPQu
18520,Shipped,04/02/2014,11:56:51,82.82,95435,Product ID: 10618,ch_103mQX2GuzSZQBE5jfYcI7pC
18521,Shipped,04/02/2014,13:57:57,42.99,92946,Product ID: 10156,3N3422445W3550312
18524,Cancelled,04/02/2014,15:01:10,99.96,95437,Product ID: 9895|Product ID: 9896|Product ID: 9941,ch_103mTV2GuzSZQBE571cMREau
18525,Shipped,04/02/2014,15:01:20,149.95,89245,Product ID: 10715,ch_103mTV2GuzSZQBE5gRe8DU3C
18526,Shipped,04/02/2014,15:19:00,35.99,84393,Product ID: 10184,ch_103mTn2GuzSZQBE50Dp2hcgl
18532,Shipped,04/03/2014,1:20:07,43.41,95438,Product ID: 10906,ch_103mdU2GuzSZQBE5xajqW7XF
18533,Shipped,04/03/2014,2:17:35,89,95403,Product ID: 10202,ch_103meQ2GuzSZQBE5UUM9aF2U
18534,Shipped,04/03/2014,2:22:30,37.99,95439,Product ID: 10691,ch_103meU2GuzSZQBE5cgfDAOz7
18535,Shipped,04/03/2014,3:55:08,73,95440,Product ID: 10768,ch_103mg02GuzSZQBE5HbuiDKcM
18536,Shipped,04/03/2014,6:04:38,37.99,95441,Product ID: 10906,ch_103mjy2GuzSZQBE52E3rx5vH
18537,Refunded,04/03/2014,8:18:21,180.85,86120,Product ID: 10663,6SU518913P370263D
18538,Shipped,04/03/2014,8:19:02,68.98,84484,Product ID: 10608|Product ID: 10608,ch_103mkJ2GuzSZQBE5CxKx0SfP
18539,Shipped,04/03/2014,11:49:17,79.73,95442,Product ID: 10618,02N336979Y3070031
18540,Shipped,04/03/2014,13:25:08,27.99,83953,Product ID: 10283,ch_103mpB2GuzSZQBE55bbiKndZ
18542,Shipped,04/03/2014,16:25:54,32,95443,Product ID: 9769,ch_103msF2GuzSZQBE56WF5YMuv
18543,Shipped,04/03/2014,16:37:27,509.95,92313,Product ID: 10269|Product ID: 10362,ch_103msS2GuzSZQBE5QfyFoBAi
18544,Shipped,04/03/2014,17:19:26,158,91546,Product ID: 10253,ch_103msx2GuzSZQBE5xWMwtt26
18546,Shipped,04/04/2014,0:06:21,37.99,95445,Product ID: 10906,1YX57853VF4317211
18547,Shipped,04/04/2014,8:00:52,62.99,88730,Product ID: 10720,ch_103n7B2GuzSZQBE55t49HfzR
18548,Shipped,04/04/2014,8:02:09,230.93,95446,Product ID: 10128,664431375C550423E
18549,Shipped,04/04/2014,8:18:27,119.99,95447,Product ID: 10922,1NL62861HU249800Y
18553,Refunded,04/04/2014,10:50:57,35.99,95448,Product ID: 10483,ch_103n9v2GuzSZQBE504KhLJoK
18554,Shipped,04/04/2014,12:52:17,61.89,87721,Product ID: 9857,ch_103nBs2GuzSZQBE5YK8UYqSX
18555,Refunded,04/04/2014,15:33:33,35.99,95449,Product ID: 10483,ch_103nEU2GuzSZQBE5g94GVte3
18556,Refunded,04/05/2014,0:26:27,27.99,95451,Product ID: 9875,ch_103nN52GuzSZQBE5OtWGwee4
18557,Refunded,04/05/2014,3:33:02,109.98,95452,Product ID: 10772|Product ID: 10786,35M76355C76810438
18558,Refunded,04/05/2014,10:26:55,119,95453,Product ID: 10721|Product ID: 10722,ch_103nWp2GuzSZQBE5uwmhXkmc
18560,Shipped,04/06/2014,9:47:48,42.99,87846,Product ID: 10147,3WR367507M426490V
18561,Shipped,04/06/2014,11:53:49,37.99,95278,Product ID: 10256,6V7110290C243035K
18562,Shipped,04/06/2014,15:51:59,148.96,84402,Product ID: 10688|Product ID: 10764|Product ID: 10764,ch_103nzF2GuzSZQBE5R8AY7tT2
18564,Refunded,04/06/2014,20:06:20,37.99,95455,Product ID: 10314,ch_103o3M2GuzSZQBE5nOuYrFhz
18565,Shipped,04/07/2014,0:59:19,247.96,95457,Product ID: 10362,4V891093PB799703K
18566,Shipped,04/07/2014,1:56:51,93.96,95458,Product ID: 9954|Product ID: 10246,ch_103o8z2GuzSZQBE5ryU3Z35R
18567,Refunded,04/07/2014,10:01:16,267.23,95459,Product ID: 10446,5MW53385PU158825G
18569,Shipped,04/07/2014,11:01:43,79.99,95460,Product ID: 9776|Product ID: 9777|Product ID: 10618,7DG96151NS1109145
18571,Shipped,04/07/2014,12:53:34,18.48,95461,Product ID: 9692,5XV47948GR7445935
18572,Shipped,04/07/2014,13:36:09,112,95462,Product ID: 10263,ch_103oKJ2GuzSZQBE58vOgXWyh
18573,Shipped,04/07/2014,13:56:11,83.07,95463,Product ID: 10772,912370181D853801B
18574,Shipped,04/07/2014,14:44:27,152.98,82012,Product ID: 10131|Product ID: 10754|Product ID: 10786,03L82055KR981064B
18575,Shipped,04/07/2014,17:17:58,79.98,95464,Product ID: 10412|Product ID: 10413,ch_103oNs2GuzSZQBE5OkfM63Fw
18577,Shipped,04/07/2014,17:29:47,34,95465,Product ID: 10471,ch_103oO32GuzSZQBE52ir68mb5
18578,Shipped,04/07/2014,17:38:01,30.99,95466,Product ID: 10638,ch_103oOB2GuzSZQBE57MiLH533
18579,Shipped,04/07/2014,21:00:38,129,84008,Product ID: 10173,ch_103oRR2GuzSZQBE52qIwegp5
18580,Shipped,04/08/2014,0:31:00,62.98,95467,Product ID: 10906|Product ID: 10920,8SD98737T04913449
18581,Shipped,04/08/2014,2:16:08,77.68,95468,Product ID: 9970,870722094E579261X
18582,Shipped,04/08/2014,5:47:58,25.99,95469,Product ID: 9410,ch_103oZx2GuzSZQBE5i4XShyky
18583,Shipped,04/08/2014,6:56:54,139,95470,Product ID: 10270,ch_103ob42GuzSZQBE5f5mx6Xv0
18584,Shipped,04/08/2014,11:44:51,37.99,95471,Product ID: 10569,ch_103ofi2GuzSZQBE5qRNPuzjx
18585,Shipped,04/08/2014,12:36:07,77,95472,Product ID: 9861|Product ID: 10143,28V73837PD393253D
18587,Refunded,04/08/2014,13:17:17,67.99,95473,Product ID: 9587|Product ID: 10399,ch_103ohD2GuzSZQBE5zSqzhh1D
18588,Refunded,04/08/2014,13:27:48,37.99,95474,Product ID: 10906,6DF763816D3354217
18590,Shipped,04/08/2014,21:25:12,40.99,95365,Product ID: 9830,3SB65631MH532345U
18591,Shipped,04/09/2014,10:04:39,47,84987,Product ID: 10237,ch_103p1O2GuzSZQBE5w5KK67VG
18592,Shipped,04/09/2014,13:23:47,135.97,95475,Product ID: 9970|Product ID: 10155|Product ID: 10717,ch_103p4W2GuzSZQBE5r0iWHSDP
18597,Shipped,04/09/2014,14:24:31,27.99,83574,Product ID: 9966,ch_103p5U2GuzSZQBE5HoZ1Sbuq
18598,Shipped,04/09/2014,14:30:55,37.99,95476,Product ID: 10150,ch_103p5d2GuzSZQBE5dZb5r3sr
18599,Shipped,04/09/2014,18:09:33,51.83,91477,Product ID: 10715,ch_103p972GuzSZQBE5o2oS8F3u
18600,Shipped,04/10/2014,1:07:08,71.44,95477,Product ID: 10786,ch_103pFs2GuzSZQBE5KuY9eVqX
18602,Cancelled,04/10/2014,12:37:21,48,95478,Product ID: 9666,ch_103pQz2GuzSZQBE52Ij0GaGD
18603,Shipped,04/10/2014,14:27:41,40.99,95479,Product ID: 10356,ch_103pSn2GuzSZQBE5orOHXYwF
18605,Refunded,04/11/2014,0:35:22,37.99,95480,Product ID: 10906,55972824FU5681827
18607,Shipped,04/11/2014,12:32:03,119,84571,Product ID: 10224,ch_103po82GuzSZQBE5h3rGCtZI
18608,Shipped,04/11/2014,13:47:07,35.99,95482,Product ID: 10539,ch_103ppM2GuzSZQBE5f1SnqEyK
18609,Shipped,04/11/2014,13:47:52,64.99,95481,Product ID: 10727|Product ID: 10756,385928734Y039742E
18610,Shipped,04/11/2014,14:01:01,77.99,95483,Product ID: 10618,ch_103ppa2GuzSZQBE5RPEAmVPI
18611,Shipped,04/11/2014,17:52:30,36,95484,Product ID: 10263,ch_103ptK2GuzSZQBE5BtkaCqOI
18612,Shipped,04/12/2014,2:53:48,43.99,95486,Product ID: 10389,54T53484L48868427
18613,Shipped,04/12/2014,7:00:21,79.77,95487,Product ID: 10618,4JS47751V04757352
18614,Shipped,04/12/2014,7:29:54,33.99,84484,Product ID: 10608,ch_103q6U2GuzSZQBE5ZkmnZjPw
18616,Cancelled,04/12/2014,7:51:50,27.99,95488,Product ID: 9967,ch_103q6q2GuzSZQBE5lTgISh2m
18617,Shipped,04/12/2014,9:54:49,37.99,95489,Product ID: 10906,9SW09915PF3035501
18618,Shipped,04/12/2014,16:43:28,214.96,95490,Product ID: 10513|Product ID: 10513|Product ID: 10513,ch_103qFP2GuzSZQBE5aBJdfOI5
18619,Shipped,04/12/2014,18:41:04,168,95491,Product ID: 10629|Product ID: 10629,3F646152444400943
18620,Shipped,04/12/2014,18:41:39,139,89497,Product ID: 10766,82R62984297243039
18621,Partially Shipped,04-13-2014,0:04:51,203.9,85653,Product ID: 9935|Product ID: 9962|Product ID: 9965|Product ID: 9966|Product ID: 9992|Product ID: 10276|Product ID: 10282|Product ID: 10286|Product ID: 10441|Product ID: 10443,ch_103qMZ2GuzSZQBE5tMbSk8RP
18623,Partially Shipped,04-13-2014,10:52:05,67.98,95492,Product ID: 9800,ch_103qWy2GuzSZQBE5dxdkU44c
18626,Refunded,04-13-2014,15:27:09,44.84,95494,Product ID: 9587,ch_103qbP2GuzSZQBE5DfTieDRV
18627,Shipped,04-13-2014,18:20:15,77.98,95420,Product ID: 10308,8KY52694BY532183W
18628,Shipped,04-14-2014,6:38:06,162.37,95495,Product ID: 10716|Product ID: 10716|Product ID: 10716,ch_103qq72GuzSZQBE5eJ5n7ltS
18629,Shipped,04-14-2014,8:46:47,199,95496,Product ID: 10122,3JF19321UU834110X
18630,Shipped,04-14-2014,9:37:25,37.99,95497,Product ID: 10906,ch_103qt02GuzSZQBE5pQ30awc2
18633,Refunded,04-14-2014,10:57:29,104,95498,Product ID: 9508|Product ID: 9913,ch_103quI2GuzSZQBE5uBrJtKE2
18634,Shipped,04-14-2014,13:53:44,119.99,95499,Product ID: 10922,ch_103qx82GuzSZQBE5xg8cZkl8
18635,Shipped,04-14-2014,15:12:13,96.55,95500,Product ID: 10235,8YB71740YL9095528
18636,Shipped,04-14-2014,17:01:18,37,87590,Product ID: 10594,ch_103r092GuzSZQBE5hPpEhXCs
